0, Infinity,,min dist wall: 74
0, Infinity,,second wall: 147
0, Infinity,,
0, Infinity,,
0.275907591, Infinity,,
0.551815182, Infinity,,
2.207260726, Infinity,,
2.897029703, Infinity,,
3.724752475, Infinity,,
5.104290429, Infinity,,
5.932013201, Infinity,,
8.553135314, Infinity,,
9.518811881, Infinity,,
10.62244224, Infinity,,
11.8640264, Infinity,,
12.96765677, Infinity,,
13.93333333, Infinity,,
15.45082508, Infinity,,
16.41650165, Infinity,,
18.62376238, Infinity,,
19.58943894, Infinity,,
20.55511551, Infinity,,
21.65874587, Infinity,,
23.03828383,213.0000153,,
24.14191419,210.8000031,,
25.38349835,210.8000031,,
27.31485149,210.8000031,,
28.55643564,208.3000183,,
29.38415842,208.1999969,,
30.48778878,208.8999939,,
31.59141914,208.8999939,,
33.52277228,208.7000122,,
34.48844884,207.8999939,,
35.59207921,208.0000153,,
36.55775578,208.0000153,,
37.52343234,207.8999939,,
39.04092409,207.8999939,,
40.83432343,208.3000183,,
41.8,208.1000061,,
42.90363036,208.1000061,,
43.86930693,208.1000061,,
44.8349835,207.1999969,,
47.04224422,206.8000031,,
48.14587459,206.8000031,,
49.11155116,206.8000031,,
50.07722772,206.8000031,,
51.18085809,32.60000229,,
52.42244224,32.40000153,,
54.76765677,32.60000229,,
55.59537954,32.60000229,,
56.6990099,32.60000229,,
57.80264026,32.60000229,,
58.76831683,32.10000229,,
60.97557756,32.60000229,,
62.07920792,23.50000191,,
63.04488449,22.70000076,,
63.87260726,22.5,,
65.25214521,22.10000229,,
66.07986799,21.20000076,,
68.28712871,21.20000076,,
69.25280528,20.60000229,,
70.35643564,20.90000153,,
71.32211221,20.40000153,,
72.28778878,20.40000153,,
74.35709571,20.30000114,,
75.46072607,19.80000114,,
76.56435644,19.80000114,,
77.530033,19.80000114,,
78.49570957,19.80000114,,
80.5650165,19.90000153,,
81.66864686,19.90000153,,
82.63432343,19.90000153,,
83.7379538,19.5,,
85.94521452,19.5,,
87.04884488,19.00000191,,
88.01452145,19.00000191,,
89.11815182,19.00000191,,
90.08382838,19.00000191,,
90.91155116,19.00000191,,
93.39471947,19.00000191,,
94.22244224,19.00000191,,
95.32607261,19.00000191,,
96.42970297,19.00000191,,
97.39537954,19.00000191,,
99.60264026,19.00000191,,
100.7062706,19.00000191,,
101.6719472,19.00000191,,
102.49967,19.00000191,,
103.8792079,19.00000191,,
104.7069307,19.00000191,,
106.9141914,19.00000191,,
107.879868,19.5,,
109.1214521,19.90000153,,
110.2250825,19.90000153,,
111.0528053,19.90000153,,
112.4323432,19.90000153,,
114.2257426,19.80000114,,
115.3293729,19.80000114,,
116.2950495,19.80000114,,
117.2607261,19.80000114,,
118.5023102,20.70000076,,
120.4336634,21.10000038,,
121.3993399,21.10000038,,
122.5029703,21.70000076,,
123.4686469,21.70000076,,
124.5722772,21.70000076,,
126.779538,22.70000076,,
127.7452145,24.10000038,,
128.7108911,32.60000229,,
129.8145215,30.20000076,,
131.469967,32.20000458,,
132.2976898,32.10000229,,
134.5049505,32.00000381,,
135.4706271,30.20000076,,
136.4363036,30.20000076,,
137.539934,32.00000381,,
138.6435644,32.10000229,,
140.5749175,30.30000114,,
141.6785479,32.00000381,,
142.6442244,32.10000229,,
143.7478548,32.10000229,,
144.7135314,32.10000229,,
146.9207921,32.10000229,,
148.1623762,32.10000229,,
149.4039604,32.10000229,,
150.369637,32.00000381,,
151.3353135,32.00000381,,
152.1630363,32.60000229,,
153.5425743,32.60000229,,
155.4739274,32.60000229,,
156.5775578,32.60000229,,
157.6811881,27.10000229,,
158.6468647,24.10000038,,
159.8884488,22.70000076,,
160.7161716,21.90000153,,
162.2336634,21.70000076,,
164.3029703,21.30000114,,
165.4066007,21.10000038,,
166.3722772,20.40000153,,
167.3379538,20.40000153,,
168.4415842,19.80000114,,
169.6831683,19.80000114,,
172.0283828,19.80000114,,
173.1320132,19.90000153,,
174.0976898,19.90000153,,
175.0633663,19.90000153,,
176.1669967,19.5,,
178.0983498,19.00000191,,
179.2019802,19.00000191,,
180.3056106,19.00000191,,
181.1333333,19.00000191,,
182.2369637,19.00000191,,
184.3062706,19.00000191,,
185.2719472,19.00000191,,
186.3755776,19.00000191,,
187.3412541,19.00000191,,
189.5485149,19.00000191,,
190.5141914,19.00000191,,
191.479868,19.00000191,,
192.7214521,19.00000191,,
193.5491749,19.00000191,,
195.7564356,19.00000191,,
196.5841584,19.00000191,,
197.9636964,19.00000191,,
198.7914191,19.00000191,,
199.7570957,19.00000191,,
200.7227723,19.00000191,,
202.1023102,19.00000191,,
204.4475248,19.90000153,,
205.4132013,19.90000153,,
206.3788779,19.90000153,,
207.4825083,19.90000153,,
209.4138614,19.80000114,,
210.5174917,19.80000114,,
211.4831683,19.80000114,,
212.5867987,19.80000114,,
213.690429,20.50000191,,
215.6217822,20.40000153,,
216.5874587,21.20000076,,
217.8290429,22.10000229,,
218.6567657,22.10000229,,
220.8640264,22.10000229,,
221.6917492,22.70000076,,
222.9333333,24.90000153,,
223.8990099,32.60000229,,
225.0026403,32.60000229,,
227.0719472,32.60000229,,
228.0376238,32.60000229,,
229.1412541,32.60000229,,
229.9689769,32.79999924,,
231.0726073,32.60000229,,
233.279868,32.60000229,,
234.1075908,32.60000229,,
235.3491749,40.40000153,,
236.4528053,40.40000153,,
237.4184818,40.40000153,,
239.349835,40.40000153,,
240.4534653,42,,
241.8330033,42,,
243.0745875,42,,
244.040264,42,,
245.0059406,42,,
246.109571,42,,
248.0409241,42,,
249.2825083,42,,
250.2481848,37,,
251.2138614,36.20000076,,
252.3174917,38.90000153,,
254.3867987,38.90000153,,
255.3524752,38.90000153,,
256.4561056,38.90000153,,
257.2838284,38.90000153,,
258.5254125,38.90000153,,
260.4567657,38.90000153,,
261.560396,38.90000153,,
262.5260726,35.70000076,,
263.4917492,35.70000076,,
264.7333333,40.80000305,,
266.6646865,39.90000153,,
267.7683168,37,,
268.5960396,36.60000229,,
269.69967,35.70000076,,
271.7689769,37.20000076,,
272.7346535,37.20000076,,
273.9762376,37.20000076,,
274.8039604,37.20000076,,
275.769637,37.20000076,,
277.9768977,185.8000031,,
278.9425743,185.4000092,,
281.0118812,185.4000092,,
281.9775578,185.4000092,,
283.2191419,172.6000061,,
284.0468647,172.6000061,,
286.2541254,175.6000061,,
287.219802,185.8000031,,
288.1854785,186.2000122,,
289.2891089,185.8000031,,
290.3927393,185.8000031,,
292.3240924,173.0000153,,
293.4277228,172.6000061,,
294.3933993,173.0000153,,
295.3590759,176.9000092,,
296.4627063,186.4000092,,
298.3940594,186.4000092,,
299.6356436,186.4000092,,
300.6013201,186.4000092,,
301.5669967,186.4000092,,
303.6363036,186.4000092,,
304.8778878,186.4000092,,
305.8435644,186.4000092,,
306.9471947,186.4000092,,
307.9128713,186.4000092,,
309.9821782,186.4000092,,
311.0858086,186.4000092,,
311.9135314,186.4000092,,
313.2930693,186.4000092,,
314.3966997,186.4000092,,
315.50033,186.4000092,,
317.7075908,186.4000092,,
318.8112211,186.4000092,,
319.6389439,186.4000092,,
320.7425743,186.4000092,,
321.8462046,186.4000092,,
323.7775578,186.4000092,,
324.8811881,186.4000092,,
325.9848185,186.4000092,,
326.8125413,186.4000092,,
328.4679868,186.4000092,,
329.8475248,186.4000092,,
330.9511551,186.4000092,,
